scaffold	start	end	snp	score	p	q	quantile	adjp
chr1_GL834412_random	55620	55621	chr1_GL834412_random-55621	0.110924256288	NA	NA	0.492127573677836	0.50792289059346
chr1_GL834412_random	55671	55672	chr1_GL834412_random-55672	0.121603625122	NA	NA	0.52709931368591	0.472951150585386
chr1_GL834412_random	208349	208350	chr1_GL834412_random-208350	0.0693794935461	NA	NA	0.330137262817925	0.669913201453371
chr1_GL834412_random	239237	239238	chr1_GL834412_random-239238	1.08161911632	NA	NA	0.998334679047235	0.00171578522406136
chr1_GL834412_random	239269	239270	chr1_GL834412_random-239270	-0.181296876314	NA	NA	0.692723052079128	0.307327412192168
chr1_GL834412_random	239580	239581	chr1_GL834412_random-239581	0.0470344031893	NA	NA	0.227997577714978	0.772052886556318
chr1_GL834412_random	239673	239674	chr1_GL834412_random-239674	0.139385493737	NA	NA	0.584628582963262	0.415421881308034
chr1_GL834412_random	239679	239680	chr1_GL834412_random-239680	0.0814529172056	NA	NA	0.38045014129996	0.619600322971336
chr1_GL834412_random	263367	263368	chr1_GL834412_random-263368	-0.0660081183575	NA	NA	0.315250302785628	0.684800161485668
chr1_GL834412_random	756639	756640	chr1_GL834412_random-756640	0.169751246455	NA	NA	0.666027452563585	0.334023011707711
chr1_GL834412_random	756707	756708	chr1_GL834412_random-756708	-0.0148703143014	NA	NA	0.0742834073475979	0.925767056923698
chr1_GL834412_random	756748	756749	chr1_GL834412_random-756749	0.0112095944547	NA	NA	0.0556116269681066	0.944438837303189
chr1_GL834412_random	756750	756751	chr1_GL834412_random-756751	0.00939798707846	NA	NA	0.0461243439644732	0.953926120306823
chr1_GL834412_random	756758	756759	chr1_GL834412_random-756759	-0.0249564148262	NA	NA	0.12338514331853	0.876665320952765
chr1_GL834412_random	830668	830669	chr1_GL834412_random-830669	0.1743913377	NA	NA	0.676877270892208	0.323173193379088
chr1_GL834412_random	875938	875939	chr1_GL834412_random-875939	0.247774284585	NA	NA	0.814543802987485	0.185506661283811
chr1_GL834412_random	879295	879296	chr1_GL834412_random-879296	0.20452047922	NA	NA	0.741875252321356	0.258175211949939
chr1_GL834412_random	1188639	1188640	chr1_GL834412_random-1188640	0.0611218964317	NA	NA	0.292541380702463	0.707509083568833
chr1_GL834414_random	69571	69572	chr1_GL834414_random-69572	0.0472799358208	NA	NA	0.229107791683488	0.770942672587808
chr1_GL834414_random	69623	69624	chr1_GL834414_random-69624	0.0207511930019	NA	NA	0.102997577714978	0.897052886556318
chr1_GL834414_random	69624	69625	chr1_GL834414_random-69625	0.0562043602471	NA	NA	0.269479208720226	0.73057125555107
chr1_GL834414_random	69759	69760	chr1_GL834414_random-69760	-0.0195830489936	NA	NA	0.096992329430763	0.903058134840533
chr1_GL834414_random	69906	69907	chr1_GL834414_random-69907	0.0200814642688	NA	NA	0.0998183286233347	0.900232135647961
chr1_GL834414_random	78582	78583	chr1_GL834414_random-78583	0.563736569894	NA	NA	0.975625756964069	0.0244247073072265
chr1_GL834414_random	78681	78682	chr1_GL834414_random-78682	0.152317350226	NA	NA	0.620710536939847	0.379339927331449
chr1_GL834414_random	78845	78846	chr1_GL834414_random-78846	-0.0339229872884	NA	NA	0.165674202664514	0.834376261606782
chr1_GL834414_random	303260	303261	chr1_GL834414_random-303261	0.258885274181	NA	NA	0.828371013322568	0.171679450948728
chr1_GL834414_random	303296	303297	chr1_GL834414_random-303297	-0.304162701341	NA	NA	0.871568429551877	0.128482034719419
chr1_GL834414_random	303465	303466	chr1_GL834414_random-303466	0.0696387503632	NA	NA	0.331297941057731	0.668752523213565
chr1_GL834414_random	303489	303490	chr1_GL834414_random-303490	0.173299125824	NA	NA	0.674404521598708	0.325645942672588
chr1_GL834414_random	303533	303534	chr1_GL834414_random-303534	-0.0822963784453	NA	NA	0.383932176019378	0.616118288251918
chr1_GL834414_random	303560	303561	chr1_GL834414_random-303561	-0.0796123453066	NA	NA	0.372981429148163	0.627069035123133
chr1_GL834414_random	303574	303575	chr1_GL834414_random-303575	-0.0878169044457	NA	NA	0.406085991118288	0.593964473153008
chr1_GL834414_random	935172	935173	chr1_GL834414_random-935173	0.103639067261	NA	NA	0.465886152603956	0.53416431166734
chr1_GL834414_random	959639	959640	chr1_GL834414_random-959640	-0.0108713674458	NA	NA	0.0535425918449738	0.946507872426322
chr1_GL834414_random	959732	959733	chr1_GL834414_random-959733	0.00430134135272	NA	NA	0.0231631005248284	0.976887363746467
chr1_GL834414_random	959982	959983	chr1_GL834414_random-959983	-0.521675504427	NA	NA	0.966441259588212	0.0336092046830844
chr1_GL834416_random	155408	155409	chr1_GL834416_random-155409	-0.120686794609	NA	NA	0.524121921679451	0.475928542591845
chr1_GL834416_random	155411	155412	chr1_GL834416_random-155412	0.0182475845092	NA	NA	0.0904319741622931	0.909618490109003
chr1_GL834416_random	155443	155444	chr1_GL834416_random-155444	0.143937907095	NA	NA	0.59790068631409	0.402149777957206
chr1_GL834416_random	155549	155550	chr1_GL834416_random-155550	0.135491797317	NA	NA	0.572315300767057	0.427735163504239
chr1_GL834416_random	155612	155613	chr1_GL834416_random-155613	0.114308469538	NA	NA	0.504491320145337	0.495559144125959
chr1_GL834416_random	207086	207087	chr1_GL834416_random-207087	0.214823851207	NA	NA	0.76150585385547	0.238544610415826
chr1_GL834416_random	207263	207264	chr1_GL834416_random-207264	-0.0928878044829	NA	NA	0.425817521194994	0.574232943076302
chr1_GL834416_random	207443	207444	chr1_GL834416_random-207444	0.230772172264	NA	NA	0.790421881308034	0.209628582963262
chr1_GL834416_random	371992	371993	chr1_GL834416_random-371993	0.204120053489	NA	NA	0.74096689543803	0.259083568833266
chr1_GL834416_random	383830	383831	chr1_GL834416_random-383831	-0.497241402917	NA	NA	0.959880904319742	0.0401695599515543
chr1_GL834416_random	383844	383845	chr1_GL834416_random-383845	0.950422780538	NA	NA	0.996820750908357	0.00322971336293904
chr1_GL834416_random	383845	383846	chr1_GL834416_random-383846	0.195549639905	NA	NA	0.723556721840937	0.276493742430359
chr1_GL834416_random	383846	383847	chr1_GL834416_random-383847	0.474350725951	NA	NA	0.950444085587404	0.0496063786838918
chr1_GL834416_random	383848	383849	chr1_GL834416_random-383849	0.257114525457	NA	NA	0.826453371013323	0.173597093257973
chr1_GL834416_random	445568	445569	chr1_GL834416_random-445569	-0.44272976778	NA	NA	0.936061768268066	0.0639886960032297
chr1_GL834416_random	445594	445595	chr1_GL834416_random-445595	0.249141696151	NA	NA	0.816108195397658	0.183942268873637
chr1_GL834416_random	445975	445976	chr1_GL834416_random-445976	0.0698668934184	NA	NA	0.332256762212354	0.667793702058942
chr1_GL834416_random	726592	726593	chr1_GL834416_random-726593	-0.0157598342114	NA	NA	0.0789765845781187	0.921073879693177
chr1_GL834416_random	726593	726594	chr1_GL834416_random-726594	-0.133432046005	NA	NA	0.566158659668954	0.433891804602342
chr1_GL834416_random	733365	733366	chr1_GL834416_random-733366	0.0562889437387	NA	NA	0.26968106580541	0.730369398465886
chr1_GL834416_random	733427	733428	chr1_GL834416_random-733428	-0.21681271346	NA	NA	0.764937424303593	0.235113039967703
chr1_GL834416_random	746019	746020	chr1_GL834416_random-746020	0.553273844606	NA	NA	0.973203471941865	0.0268469923294308
chr1_GL834416_random	751693	751694	chr1_GL834416_random-751694	-0.0764129240397	NA	NA	0.359557932983448	0.640492531287848
chr1_GL834416_random	751951	751952	chr1_GL834416_random-751952	-0.210200077012	NA	NA	0.752825999192572	0.247224465078724
chr1_GL834416_random	762216	762217	chr1_GL834416_random-762217	0.153989747754	NA	NA	0.624798142914816	0.37525232135648
chr1_GL834416_random	762254	762255	chr1_GL834416_random-762255	0.0730599716147	NA	NA	0.344973758578926	0.65507670569237
chr1_GL834416_random	765903	765904	chr1_GL834416_random-765904	-0.150119879257	NA	NA	0.615361324182479	0.384689140088817
chr1_GL834416_random	765960	765961	chr1_GL834416_random-765961	-0.202511596261	NA	NA	0.737787646346387	0.262262817924909
chr1_GL834416_random	766108	766109	chr1_GL834416_random-766109	-0.0809093503705	NA	NA	0.378179249091643	0.621871215179653
chr1_GL834416_random	767877	767878	chr1_GL834416_random-767878	-0.51863220066	NA	NA	0.965431974162293	0.0346184901090028
chr1_GL834416_random	768173	768174	chr1_GL834416_random-768174	-0.122509665136	NA	NA	0.530884134033105	0.469166330238191
chr1_GL834416_random	768585	768586	chr1_GL834416_random-768586	-0.0785089797812	NA	NA	0.368035930561163	0.632014533710133
chr1_GL834417_random	968175	968176	chr1_GL834417_random-968176	-0.257317292215	NA	NA	0.82685708518369	0.173193379087606
chr1_GL834417_random	968429	968430	chr1_GL834417_random-968430	-0.177482460963	NA	NA	0.683992733144933	0.316057731126363
chr1_GL834417_random	1907258	1907259	chr1_GL834417_random-1907259	-0.40489388608	NA	NA	0.926473556721841	0.073576907549455
chr1_GL834417_random	1907261	1907262	chr1_GL834417_random-1907262	-0.459138453079	NA	NA	0.943126766249495	0.0569236980218006
chr1_GL834417_random	1907263	1907264	chr1_GL834417_random-1907264	-0.333637630114	NA	NA	0.89170367379895	0.108346790472346
chr1_GL834417_random	1907265	1907266	chr1_GL834417_random-1907266	-0.453062465698	NA	NA	0.939695195801373	0.0603552684699233
chr1_GL834417_random	1987153	1987154	chr1_GL834417_random-1987154	-0.276358762359	NA	NA	0.847093257973355	0.152957206297941
chr1_GL834417_random	2446080	2446081	chr1_GL834417_random-2446081	0.368515356337	NA	NA	0.911233346790472	0.0888171174808236
chr1_GL834417_random	2446090	2446091	chr1_GL834417_random-2446091	0.158009899251	NA	NA	0.634638675817521	0.365411788453775
chr1_GL834417_random	2538196	2538197	chr1_GL834417_random-2538197	-0.0586308375007	NA	NA	0.280379491320145	0.719670972951151
chr1_GL834417_random	2538460	2538461	chr1_GL834417_random-2538461	-0.238091966692	NA	NA	0.801624949535729	0.198425514735567
chr1_GL834417_random	2538580	2538581	chr1_GL834417_random-2538581	-0.635224882553	NA	NA	0.984911182882519	0.0151392813887767
chr1_GL834417_random	3373879	3373880	chr1_GL834417_random-3373880	-0.200684391138	NA	NA	0.73415421881308	0.265896245458216
chr1_GL834417_random	3564801	3564802	chr1_GL834417_random-3564802	0.290180463391	NA	NA	0.859608397254744	0.140442067016552
chr1_GL834417_random	3565056	3565057	chr1_GL834417_random-3565057	0.255149092734	NA	NA	0.824031085991118	0.176019378280178
chr1_GL834417_random	3602395	3602396	chr1_GL834417_random-3602396	0.0447443225475	NA	NA	0.216542188130803	0.783508276140493
chr1_GL834417_random	3602397	3602398	chr1_GL834417_random-3602398	0.0757284205003	NA	NA	0.356984255147356	0.64306620912394
chr1_GL834417_random	3631446	3631447	chr1_GL834417_random-3631447	0.171553733449	NA	NA	0.670165522809851	0.329884941461445
chr1_GL834417_random	3631532	3631533	chr1_GL834417_random-3631533	0.181527163469	NA	NA	0.693429551877271	0.306620912394025
chr1_GL834418_random	314749	314750	chr1_GL834418_random-314750	-0.362625518837	NA	NA	0.908205490512717	0.0918449737585789
chr1_GL834418_random	314751	314752	chr1_GL834418_random-314752	-0.369115904181	NA	NA	0.911687525232136	0.0883629390391603
chr1_GL834418_random	314780	314781	chr1_GL834418_random-314781	-0.000889842983434	NA	NA	0.0049454985870004	0.995104965684296
chr1_GL834418_random	314898	314899	chr1_GL834418_random-314899	0.0597099391505	NA	NA	0.285981025433993	0.714069438837303
chr1_GL834418_random	314931	314932	chr1_GL834418_random-314932	0.23809648355	NA	NA	0.801675413807025	0.198375050464271
chr1_GL834418_random	314959	314960	chr1_GL834418_random-314960	0.126525608309	NA	NA	0.544711344368187	0.455339119903109
chr1_GL834418_random	315013	315014	chr1_GL834418_random-315014	-0.167783306577	NA	NA	0.660829632620105	0.339220831651191
chr1_GL834418_random	641841	641842	chr1_GL834418_random-641842	0.290933005315	NA	NA	0.86051675413807	0.139533710133226
chr1_GL834418_random	960713	960714	chr1_GL834418_random-960714	0.030714205193	NA	NA	0.151039563988696	0.8490109002826
chr1_GL834418_random	960872	960873	chr1_GL834418_random-960873	0.0517118256553	NA	NA	0.248687928946306	0.75136253532499
chr1_GL834418_random	960875	960876	chr1_GL834418_random-960876	0.0477483537907	NA	NA	0.230672184093662	0.769378280177634
chr1_GL834419_random	1581251	1581252	chr1_GL834419_random-1581252	-0.304777283954	NA	NA	0.871972143722245	0.128078320549051
chr1_GL834419_random	1581338	1581339	chr1_GL834419_random-1581339	0.467176491338	NA	NA	0.947365765038353	0.0526846992329431
chr1_GL834420_random	221168	221169	chr1_GL834420_random-221169	-0.12939255754	NA	NA	0.554047234557933	0.446003229713363
chr1_GL834420_random	267910	267911	chr1_GL834420_random-267911	-0.0647125902151	NA	NA	0.309144125958821	0.690906338312475
chr1_GL834420_random	406909	406910	chr1_GL834420_random-406910	-0.168145418818	NA	NA	0.661737989503432	0.338312474767864
chr1_GL834421_random	226414	226415	chr1_GL834421_random-226415	-0.136888418911	NA	NA	0.577008477997578	0.423041986273718
chr1_GL834422_random	242187	242188	chr1_GL834422_random-242188	0.177108071651	NA	NA	0.683185304804199	0.316865159467097
chr1_GL834422_random	355831	355832	chr1_GL834422_random-355832	-0.0133084231316	NA	NA	0.0660072668550666	0.934043197416229
chr1_GL834422_random	356136	356137	chr1_GL834422_random-356137	-0.0156746922817	NA	NA	0.0785728704077513	0.921477593863545
chr1_GL834422_random	637086	637087	chr1_GL834422_random-637087	-0.0423657069617	NA	NA	0.206348405329027	0.793702058942269
chr1_GL834422_random	637087	637088	chr1_GL834422_random-637088	-0.0801784024908	NA	NA	0.375100928542592	0.624949535728704
